"ICD-10-CM CODE","CCS CATEGORY","CCS CATEGORY DESCRIPTION"
"R2241","200","Other skin disorders"
"R2242","200","Other skin disorders"
"R2243","200","Other skin disorders"
"R229","200","Other skin disorders"
"R234","200","Other skin disorders"
"R238","200","Other skin disorders"
"R239","200","Other skin disorders"
"R61","200","Other skin disorders"
"Z872","200","Other skin disorders"
"Z945","200","Other skin disorders"
"Z9681","200","Other skin disorders"
"A0104","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"A0105","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"A0223","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"A0224","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"A3983","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"A3984","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"A6923","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"B0682","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"B2685","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0000","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00011","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00012","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00019","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00021","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00022","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00029","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00031","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00032","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00039","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00041","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00042","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00049","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00051","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00052","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00059","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00061","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00062","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00069","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00071","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00072","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00079","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0008","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0009","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0010","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00111","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00112","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00119","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00121","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00122","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00129","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00131","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00132","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00139","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00141","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00142","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00149","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00151","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00152","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00159","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00161","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00162","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00169","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00171","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00172","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00179","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0018","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0019","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0020","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00211","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00212","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00219","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00221","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00222","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00229","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00231","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00232","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00239","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00241","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00242","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00249","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00251","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00252","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00259","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00261","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00262","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00269","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00271","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00272","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00279","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0028","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0029","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0080","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00811","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00812","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00819","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00821","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00822","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00829","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00831","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00832","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00839","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00841","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00842","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00849","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00851","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00852","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00859","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00861","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00862","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00869","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00871","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00872","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M00879","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0088","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M0089","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M009","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M01X0","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M01X11","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M01X12","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M01X19","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M01X21","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
"M01X22","201","Infective arthritis and osteomyelitis (except that caused by tuberculosis or sexually transmitted disease)"
